STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        691;20260218;    3;  10.8;   4.2;    3;   0.0;   0;    0.417;   2;   7.5;   4.6; 1013.04;   -1.3;   81.75;    1.4;   -3.7;   -4.5;eor
        691;20260219;    3;  14.2;   6.1;    3;   0.0;   0;    5.017;   2;   7.9;   3.8; 1011.02;   -1.8;   72.42;    1.9;   -4.3;   -4.9;eor
        691;20260220;    3;  10.3;   5.4;    3;   4.4;   6;    2.050;   2;   7.6;   5.0; 1017.84;    0.4;   77.29;    4.5;   -3.6;   -4.0;eor
        691;20260221;    3;  12.3;   5.8;    3;   3.4;   6;    0.000;   0;   7.5;   9.4; 1013.69;    7.5;   90.33;    9.4;    4.4;    3.5;eor
        691;20260222;    3;  12.3;   5.7;    3;  10.3;   6;    0.000;   0;   7.3;  11.4; 1011.48;    9.7;   94.42;   11.2;    7.3;    5.8;eor
        691;20260223;    3;  15.4;   6.4;    3;   4.9;   6;    0.617;   0;   7.4;   9.8; 1009.73;    8.2;   89.83;    9.9;    5.3;    3.7;eor
        691;20260224;    3;   5.7;   2.2;    3;   0.0;   0;    2.533;   0;   5.9;   9.0; 1017.79;    6.5;   93.29;   11.6;    1.6;   -1.2;eor
        691;20260225;    3;   7.4;   2.9;    3;   0.0;   0;    6.183;   0;   4.4;  10.5; 1019.97;   10.1;   84.63;   15.2;    6.5;    4.3;eor
        691;20260226;    3;   8.7;   3.4;    3;   0.0;   0;    6.117;   0;   4.9;  10.6; 1017.38;   10.9;   81.50;   16.5;    6.4;    2.0;eor
        691;20260227;    3;  10.3;   3.6;    3;   1.1;   6;    8.100;   0;   5.5;  10.9; 1014.15;   12.4;   76.79;   18.4;    7.7;    4.6;eor
        691;20260228;    3;  18.5;   6.3;    3;   0.5;   6;    1.833;   0;   7.7;  10.1; 1014.82;   11.1;   76.29;   13.8;    6.3;    5.9;eor
        691;20260301;    3;  13.9;   4.5;    3;   0.0;   6;    6.433;   0;   5.5;   7.4; 1021.30;    7.8;   71.08;   12.6;    2.7;   -0.6;eor
        691;20260302;    3;   9.3;   3.4;    3;   0.0;   0;   10.250;   0;   6.9;   7.9; 1021.46;   10.4;   63.75;   16.0;    4.2;    1.1;eor
        691;20260303;    3;   7.7;   2.5;    3;   0.0;   0;   10.217;   0;   3.7;   8.3; 1025.22;    8.6;   74.58;   16.8;    2.2;   -1.0;eor
        691;20260304;    3;   8.1;   2.8;    3;   0.0;   0;   10.383;   0;   0.5;   7.0; 1027.95;    6.8;   72.00;   12.7;    0.7;   -1.8;eor
        691;20260305;    3;   7.4;   3.4;    3;   0.0;   0;   10.383;   0;   0.0;   8.2; 1022.67;    9.3;   69.67;   16.4;    3.0;    0.3;eor
        691;20260306;    3;   5.1;   1.9;    3;   0.0;   0;   10.300;   0;   1.3;   8.2; 1021.71;    9.5;   69.83;   17.9;    3.5;    0.6;eor
        691;20260307;    3;   5.7;   1.6;    3;   0.0;   0;    6.867;   0;   6.2;   8.9; 1024.57;    8.7;   79.67;   17.0;    0.8;   -0.5;eor
        691;20260308;    3;   8.1;   3.1;    3;   0.0;   0;    6.350;   0;   4.3;   8.7; 1024.57;   10.7;   69.92;   17.0;    5.9;    4.1;eor
        691;20260309;    3;   4.6;   1.6;    3;   0.0;   0;   10.250;   0;   0.0;   8.1; 1019.45;    9.4;   70.08;   17.5;    3.6;    1.0;eor
        691;20260310;    3;  13.2;   2.4;    3;   2.2;   6;    7.417;   0;   2.9;   9.6; 1015.25;    9.7;   80.88;   18.0;    1.6;   -0.8;eor
        691;20260311;    3;  13.0;   4.8;    3;   3.6;   6;    0.400;   0;   6.2;  10.2; 1010.98;    9.2;   88.13;   11.9;    4.0;    2.3;eor
        691;20260312;    3;  15.8;   5.5;    3;   0.0;   0;    9.017;   0;   4.0;   7.7; 1015.99;    7.7;   75.17;   12.3;    2.9;    0.4;eor
        691;20260313;    3;  14.6;   5.6;    3;   7.6;   6;    0.317;   0;   6.5;   8.5; 1003.38;    7.8;   80.46;   11.9;    4.5;    4.1;eor
        691;20260314;    3;   5.7;   2.1;    3;   2.6;   6;    0.000;   0;   7.1;   7.7; 1001.80;    4.2;   93.63;    5.9;    3.2;    2.9;eor
        691;20260315;    3;   8.7;   2.9;    3;   2.4;   6;    2.783;   0;   6.8;   7.4; 1012.51;    4.6;   87.83;    8.9;    1.9;    0.7;eor
        691;20260316;    3;  15.1;   5.0;    3;   1.3;   6;    4.017;   0;   5.3;   7.4; 1011.35;    5.6;   81.42;    9.4;    0.6;   -1.9;eor
        691;20260317;    3;   6.9;   3.2;    3;   0.0;   6;    0.367;   0;   7.0;   8.1; 1020.77;    6.9;   80.67;   11.3;    0.3;   -2.8;eor
        691;20260318;    3;   8.2;   3.5;    3;   0.0;   0;   11.367;   0;   2.7;   6.9; 1027.35;    8.7;   63.17;   13.7;    3.8;   -0.4;eor
        691;20260319;    3;   7.9;   2.1;    3;   0.0;   6;   10.783;   0;   5.6;   7.4; 1025.99;    8.5;   68.83;   15.7;    0.9;   -2.6;eor
        691;20260320;    3;   6.7;   3.0;    3;   0.0;   0;   11.383;   0;   5.9;   7.8; 1021.74;    7.3;   77.00;   11.7;    2.2;    1.1;eor
        691;20260321;    3;   7.5;   2.8;    3;   0.0;   0;    1.900;   0;   5.7;   7.8; 1019.88;    6.1;   84.50;   10.6;    2.8;    1.6;eor
        691;20260322;    3;   8.4;   3.2;    3;   0.0;   0;   11.633;   0;   0.0;   7.0; 1018.03;    7.6;   69.75;   14.8;    0.3;   -2.1;eor
        691;20260323;    3;   5.7;   1.5;    3;   0.0;   0;    8.383;   0;   4.5;   7.3; 1017.88;    7.7;   71.83;   15.8;   -0.6;   -2.9;eor
        691;20260324;    3;  15.3;   5.2;    3;   0.9;   6;    0.000;   0;   7.8;   8.2; 1012.28;   10.4;   67.29;   14.5;    2.7;    0.8;eor
        691;20260325;    3;  21.3;   7.9;    3;   3.8;   6;    4.133;   0;   6.8;   7.7;  998.23;    7.4;   75.63;   13.0;    1.7;    0.1;eor
        691;20260326;    3;  20.2;   6.0;    3;   1.0;   8;    6.683;   0;   3.8;   6.0; 1011.75;    3.1;   79.33;    7.6;   -0.8;   -2.1;eor
        691;20260327;    3;   9.9;   3.6;    3;   2.5;   6;    9.083;   0;   3.9;   5.9; 1019.93;    4.6;   71.58;   10.0;   -1.7;   -4.3;eor
        691;20260328;    3;  13.4;   3.9;    3;   1.4;   6;    0.183;   0;   5.9;   7.7; 1016.90;    5.1;   86.75;    9.1;   -0.2;   -2.9;eor
        691;20260329;    3;  18.9;   5.0;    3;   2.9;   6;    7.617;   0;   4.6;   6.5; 1022.23;    6.1;   72.00;   11.3;   -0.3;   -3.0;eor
        691;20260330;    3;  19.5;   6.5;    3;   2.9;   6;    5.167;   0;   6.7;   7.6; 1013.23;    5.4;   84.42;    8.7;    3.3;    2.2;eor
        691;20260331;    3;  13.5;   5.1;    3;   0.7;   6;    5.167;   0;   5.5;   7.5; 1024.05;    6.3;   79.96;   11.2;    1.8;    0.0;eor
        691;20260401;    3;   6.7;   2.4;    3;   0.0;   0;    9.017;   0;   3.6;   7.3; 1024.13;    7.6;   71.63;   12.9;    2.8;   -1.4;eor
        691;20260402;    3;  11.1;   2.8;    3;   0.5;   6;    3.167;   0;   4.1;   7.0; 1015.97;    5.3;   78.96;   11.3;   -0.1;   -3.1;eor
        691;20260403;    3;  17.1;   4.5;    3;   2.2;   6;    5.800;   0;   6.7;   7.3; 1013.47;    6.6;   75.67;   11.5;   -0.8;   -3.5;eor
        691;20260404;    3;  12.2;   5.9;    3;   0.0;   0;   10.367;   0;   6.2;   8.8; 1014.45;   10.7;   69.25;   14.5;    7.2;    6.1;eor
        691;20260405;    3;  19.5;   8.1;    3;   2.6;   6;    4.667;   0;   6.8;   8.8; 1012.18;   11.0;   67.92;   14.6;    5.1;    3.4;eor
        691;20260406;    3;  14.4;   5.9;    3;   0.0;   0;   11.717;   0;   3.8;   6.5; 1025.37;    7.4;   64.92;   12.9;    0.9;   -2.1;eor
        691;20260407;    3;   8.9;   2.6;    3;   0.0;   0;   12.800;   0;   0.0;   7.1; 1027.76;    7.0;   73.13;   14.4;   -2.0;   -3.6;eor
        691;20260408;    3;   7.9;   3.3;    3;   0.0;   0;   11.650;   0;   4.3;   5.8; 1027.50;    8.7;   54.63;   15.8;    1.1;   -3.3;eor
        691;20260409;    3;  13.0;   5.9;    3;   1.6;   6;    8.350;   0;   5.7;   5.7; 1020.69;   10.2;   47.71;   15.6;    5.4;    3.8;eor
        691;20260410;    3;  13.5;   4.5;    3;   0.0;   0;    5.350;   0;   5.8;   7.4; 1016.42;    8.4;   67.92;   13.0;    3.3;   -0.2;eor
        691;20260411;    3;  15.9;   6.1;    3;   2.0;   6;   10.450;   0;   4.3;   7.1; 1013.20;    9.9;   61.25;   16.6;    1.9;   -1.0;eor
        691;20260412;    3;   7.7;   2.7;    3;   0.0;   0;    7.967;   0;   7.8;   8.2; 1014.90;    9.2;   72.13;   13.8;    4.4;    1.3;eor
        691;20260413;    3;   6.9;   2.6;    3;   7.3;   6;    0.000;   0;   7.3;   9.3; 1013.82;    7.7;   88.00;   10.1;    4.0;    0.7;eor
        691;20260414;    3;   9.3;   3.2;    3;   0.0;   0;    7.933;   0;   4.2;   8.9; 1018.78;   10.2;   73.75;   15.1;    4.8;    1.6;eor
        691;20260415;    3;   7.7;   2.6;    3;   0.0;   6;   10.383;   0;   4.4;   8.0; 1021.06;   11.8;   61.00;   18.2;    3.4;    0.4;eor
        691;20260416;    3;  10.8;   3.1;    3;   0.0;   0;    8.200;   0;   5.8;  10.0; 1019.74;   13.8;   64.83;   19.8;    6.7;    3.9;eor
        691;20260417;    1;   6.7;   2.1;    1;   0.0;   0;    3.867;   0;   7.0;  10.5; 1021.42;   13.6;   69.79;   19.5;    5.3;    3.2;eor
        691;20260418;    1;   9.4;   2.4;    1;   0.4;   6;    1.000;   0;   7.5;  10.9; 1019.28;   12.9;   74.54;   18.8;    6.7;    4.5;eor
        691;20260419;    1;  12.2;   4.6;    1;   2.0;   6;    0.317;   0;   7.5;   9.6; 1019.22;    8.9;   84.25;   11.1;    6.5;    6.3;eor
        691;20260420;    1;  11.8;   5.2;    1;   6.2;   6;    2.850;   0;   5.7;   8.0; 1020.23;    7.1;   79.50;   12.3;    3.9;    2.5;eor
        691;20260421;    1;   9.8;   4.0;    1;   0.0;   0;   13.717;   0;   0.1;   5.8; 1025.67;    7.7;   58.21;   14.0;    0.7;   -1.7;eor
        691;20260422;    1;   8.6;   2.6;    1;   0.0;   0;   13.783;   0;   0.4;   6.0; 1027.55;    8.9;   57.21;   16.5;   -1.3;   -3.7;eor
        691;20260423;    1;  13.4;   6.5;    1;   0.0;   0;   12.067;   0;   4.3;   8.5; 1026.20;    8.9;   75.25;   15.3;    4.6;    4.7;eor
        691;20260424;    1;  11.7;   6.7;    1;   0.0;   0;    6.917;   0;   6.4;   8.6; 1021.43;    8.5;   77.71;   12.9;    6.4;    6.1;eor
        691;20260425;    1;  13.0;   6.4;    1;   0.0;   0;    7.150;   0;   5.7;   8.1; 1018.48;    9.0;   70.96;   14.4;    4.3;    2.5;eor
        691;20260426;    1;   8.1;   2.5;    1;   0.0;   0;   12.750;   0;   3.7;   7.2; 1024.50;    8.5;   68.13;   16.1;    1.0;   -2.0;eor
        691;20260427;    1;   8.1;   3.0;    1;   0.0;   0;    9.317;   0;   6.5;   7.2; 1024.39;    7.8;   69.46;   12.4;   -0.5;   -2.0;eor
        691;20260428;    1;  12.3;   5.4;    1;   0.0;   0;   13.950;   0;   2.2;   5.6; 1025.59;   10.8;   45.21;   16.7;    5.1;    2.0;eor
        691;20260429;    1;   9.8;   4.2;    1;   0.0;   0;   14.133;   0;   2.8;   5.7; 1029.08;   10.9;   45.79;   16.8;    3.4;    0.7;eor
        691;20260430;    1;   9.3;   2.8;    1;   0.0;   0;   14.267;   0;   5.2;   6.7; 1030.54;   11.8;   51.63;   19.3;    3.0;   -0.3;eor
        691;20260501;    1;  11.8;   3.6;    1;   0.0;   0;   14.333;   0;   0.0;   8.7; 1026.21;   15.4;   52.71;   22.6;    5.3;    1.5;eor
        691;20260502;    1;  11.8;   3.8;    1;   5.6;   6;   12.450;   0;   3.6;  11.0; 1017.04;   18.0;   55.54;   25.9;   10.1;    6.9;eor
        691;20260503;    1;  13.9;   3.6;    1;   0.3;   6;    6.917;   0;   7.7;  14.0; 1010.37;   17.5;   73.13;   24.7;   11.6;   11.0;eor
        691;20260504;    1;   7.7;   3.1;    1;   5.6;   6;    3.967;   0;   7.0;  13.3; 1012.13;   14.6;   80.00;   18.9;    9.8;    9.2;eor
        691;20260505;    1;   7.9;   3.6;    1;   1.2;   6;    0.000;   0;   7.8;  10.8; 1010.47;   10.3;   85.67;   12.9;    7.6;    7.3;eor
        691;20260506;    1;  11.3;   4.3;    1;   5.3;   6;    0.000;   0;   7.8;   9.2; 1008.45;    9.7;   76.75;   11.0;    7.8;    6.9;eor
        691;20260507;    1;   7.7;   2.8;    1;   0.0;   0;    5.167;   0;   5.1;   9.3; 1015.06;    9.9;   77.38;   15.3;    5.0;    3.0;eor
        691;20260508;    1;   9.3;   2.9;    1;   0.0;   0;   14.633;   0;   0.5;   8.2; 1019.48;   10.4;   68.96;   16.3;    1.8;    0.2;eor
        691;20260509;    1;   8.6;   3.2;    1;   0.0;   0;    3.467;   0;   5.5;   9.8; 1019.07;   11.8;   72.08;   16.7;    4.8;    2.1;eor
        691;20260510;    1;  10.8;   3.7;    1;   0.0;   6;    9.783;   0;   6.7;  10.3; 1012.22;   13.0;   68.71;   18.4;    8.3;    7.7;eor
        691;20260511;    1;  14.9;   5.7;    1;   2.2;   6;    3.250;   0;   6.9;   7.3; 1002.45;    8.0;   68.13;   11.6;    5.1;    4.1;eor
        691;20260512;    1;  14.9;   5.2;    1;   3.6;   6;    1.950;   0;   7.6;   8.2; 1006.39;    7.9;   77.38;   11.2;    4.6;    4.1;eor
        691;20260513;    1;  13.7;   3.3;    1;   7.4;   6;    4.533;   0;   6.8;   9.0;  999.87;    8.5;   81.71;   11.6;    6.1;    5.2;eor
        691;20260514;    1;   9.6;   2.0;    1;   2.2;   6;    1.500;   0;   6.9;   8.9;  996.60;    7.5;   86.08;   12.3;    3.3;    0.8;eor
        691;20260515;    1;  11.3;   3.2;    1;   0.8;   6;    7.983;   0;   4.7;   8.3; 1001.00;    7.7;   80.04;   13.7;    0.7;   -0.9;eor
        691;20260516;    1;  14.2;   4.8;    1;   0.6;   6;    9.067;   0;   6.8;   8.3; 1006.53;    9.1;   72.58;   13.5;    5.6;    4.6;eor
        691;20260517;    1;  11.5;   3.4;    1;   0.3;   6;    2.033;   0;   6.5;   9.8; 1012.10;   11.3;   73.50;   15.1;    4.0;    0.7;eor
        691;20260518;    1;   8.7;   3.2;    1;   1.3;   6;    0.700;   0;   7.6;  11.7; 1013.20;   12.6;   80.75;   16.8;    6.7;    4.8;eor
        691;20260519;    1;   9.4;   2.7;    1;   2.2;   6;    9.583;   0;   4.3;  10.9; 1016.20;   12.7;   76.17;   18.9;    4.0;    2.1;eor
        691;20260520;    1;  15.1;   3.9;    1;   2.7;   6;    3.267;   0;   7.3;  14.0; 1018.32;   14.2;   86.42;   19.4;   12.0;   11.3;eor
        691;20260521;    1;   7.5;   3.0;    1;   0.0;   0;    2.533;   0;   6.6;  14.0; 1025.71;   15.8;   78.08;   20.2;    9.7;    8.4;eor
        691;20260522;    1;   4.3;   1.3;    1;   0.0;   0;    9.917;   0;   5.0;  14.4; 1027.99;   17.3;   74.46;   24.2;    8.3;    7.0;eor
        691;20260523;    1;   7.2;   2.1;    1;   0.0;   0;   14.833;   0;   2.9;  16.3; 1026.24;   21.2;   68.25;   28.8;   13.0;   10.1;eor
        691;20260524;    1;   9.3;   3.6;    1;   0.0;   0;   14.900;   0;   4.2;  13.5; 1029.99;   18.2;   66.92;   22.8;   11.0;    9.1;eor
        691;20260525;    1;   6.5;   1.7;    1;   0.0;   0;   15.333;   0;   0.2;  13.1; 1031.75;   18.8;   64.46;   26.3;    8.5;    6.8;eor
        691;20260526;    1;  12.7;   3.1;    1;   0.0;   0;   14.900;   0;   0.0;  15.1; 1026.57;   21.9;   61.96;   30.3;   11.6;    9.3;eor
        691;20260527;    1;  11.5;   4.9;    1;   0.0;   0;   15.600;   0;   0.7;  11.1; 1026.00;   14.9;   66.25;   18.7;    6.8;    5.2;eor
        691;20260528;    1;   7.0;   2.6;    1;   0.0;   0;   15.400;   0;   1.0;   9.7; 1025.49;   14.1;   64.21;   21.0;    5.3;    3.2;eor
        691;20260529;    1;  24.7;   3.0;    1;   2.3;   6;    9.900;   0;   4.3;  14.0; 1021.25;   18.6;   67.21;   29.7;    7.9;    5.2;eor
        691;20260530;    1;   8.2;   3.4;    1;   0.0;   0;   11.617;   0;   4.0;  14.5; 1019.11;   17.5;   73.67;   23.5;   11.1;    8.7;eor
        691;20260531;    1;   8.2;   2.4;    1;   0.0;   6;    9.400;   0;   6.5;  13.1; 1012.87;   16.3;   72.38;   23.5;    8.6;    7.3;eor
        691;20260601;    1;   6.0;   2.0;    1;   0.0;   0;    6.733;   0;   6.5;  12.9; 1014.24;   17.2;   68.29;   22.7;   10.1;    8.4;eor
        691;20260602;    1;  12.5;   3.5;    1;  14.0;   6;    7.383;   0;   7.7;  15.6; 1006.18;   18.2;   75.63;   25.0;   13.8;   12.5;eor
        691;20260603;    1;  14.2;   4.1;    1;   7.0;   6;    4.617;   0;   7.2;  14.9; 1004.83;   16.1;   81.75;   20.9;   13.7;   12.9;eor
        691;20260604;    1;  12.3;   4.9;    1;   8.3;   6;    2.233;   0;   7.3;  14.4; 1001.05;   15.5;   81.67;   19.8;   13.0;   12.1;eor
        691;20260605;    1;  12.3;   3.6;    1;  15.7;   6;    3.650;   0;   6.2;  14.1; 1010.23;   14.5;   85.08;   18.7;   11.9;   10.4;eor
        691;20260606;    1;  10.3;   2.5;    1;   0.9;   6;    8.467;   0;   6.5;  14.3; 1014.46;   16.4;   78.92;   22.6;   11.2;    9.9;eor
        691;20260607;    1;  13.5;   5.2;    1;   1.1;   6;    2.017;   0;   7.6;  14.5; 1018.14;   15.3;   83.38;   18.5;   12.0;    9.5;eor
        691;20260608;    1;  15.1;   3.2;    1;   2.3;   6;    7.533;   0;   8.0;  14.4; 1015.02;   17.7;   72.46;   21.7;   10.6;    8.9;eor
        691;20260609;    1;  16.6;   5.0;    1;   1.8;   6;    6.100;   0;   6.4;  12.2; 1011.78;   13.8;   77.75;   18.9;    8.5;    7.1;eor
        691;20260610;    1;  15.3;   3.7;    1;   4.7;   6;   10.800;   0;   3.8;  11.0; 1015.16;   12.6;   76.92;   19.2;    7.8;    6.7;eor
        691;20260611;    1;  11.0;   2.8;    1;   1.7;   6;    8.217;   0;   6.9;  11.5; 1017.92;   12.4;   81.33;   18.0;    8.0;    7.2;eor
        691;20260612;    1;  15.9;   4.7;    1;   3.0;   6;    1.050;   0;   7.8;  14.4; 1014.79;   15.1;   84.46;   19.7;   10.9;   10.8;eor
        691;20260613;    1;  21.6;   6.9;    1;   8.1;   6;    6.717;   0;   5.5;  13.0; 1014.15;   14.9;   76.71;   18.4;   11.0;    9.5;eor
        691;20260614;    1;  13.9;   6.8;    1;   0.9;   6;    3.383;   0;   7.5;  12.3; 1012.06;   13.5;   79.42;   16.9;   10.5;   10.0;eor
        691;20260615;    1;  13.5;   6.1;    1;   0.0;   6;    4.683;   0;   6.7;  11.6; 1012.99;   13.2;   76.71;   16.9;    8.4;    6.6;eor
        691;20260616;    1;   7.7;   2.1;    1;   0.0;   6;    9.500;   0;   5.7;  11.3; 1014.57;   14.5;   69.79;   20.9;    7.6;    4.9;eor
        691;20260617;    1;   8.2;   2.3;    1;   0.3;   6;    4.650;   0;   7.0;  15.1; 1017.46;   17.0;   76.92;   23.9;    7.9;    6.5;eor
        691;20260618;    1;   8.7;   2.3;    1;   6.3;   6;   10.567;   0;   7.0;  19.9; 1017.36;   22.9;   73.29;   28.7;   15.9;   14.2;eor
        691;20260619;    1;  17.5;   2.6;    1;   2.4;   6;   12.083;   0;   4.6;  22.6; 1014.94;   25.5;   71.13;   31.8;   19.1;   18.6;eor
        691;20260620;    1;  15.9;   4.0;    1;   0.3;   6;   11.233;   0;   4.7;  20.7; 1017.95;   24.5;   68.83;   30.8;   17.0;   15.9;eor
        691;20260621;    1;   7.2;   3.0;    1;   0.0;   6;    7.200;   0;   5.5;  18.8; 1025.20;   21.4;   74.46;   26.6;   15.8;   15.2;eor
        691;20260622;    1;   9.1;   3.9;    1;   0.0;   0;   12.633;   0;   5.1;  15.2; 1026.18;   20.5;   63.75;   26.3;   15.9;   14.6;eor
        691;20260623;    1;   8.1;   2.4;    1;   0.0;   0;   14.533;   0;   3.6;  15.3; 1021.71;   21.5;   60.96;   27.7;   14.7;   13.8;eor
        691;20260624;    1;   6.2;   2.0;    1;   0.0;   0;   15.583;   0;   1.5;  18.4; 1018.13;   25.6;   57.25;   33.1;   15.6;   13.3;eor
        691;20260625;    1;   8.9;   3.3;    1;   0.0;   0;   15.650;   0;   0.0;  19.1; 1019.39;   23.9;   65.67;   29.8;   17.3;   14.5;eor
        691;20260626;    1;   9.3;   3.3;    1;   0.0;   0;   15.850;   0;   1.3;  20.2; 1017.06;   27.0;   59.42;   34.5;   16.1;   13.4;eor
        691;20260627;    1;   9.8;   2.9;    1;   0.0;   6;   13.183;   0;   3.1;  24.9; 1014.76;   29.6;   61.67;   37.3;   23.2;   21.0;eor
        691;20260628;    1;  15.9;   5.3;    1;   0.0;   6;    9.483;   0;   4.9;  21.5; 1016.50;   26.0;   64.67;   32.2;   20.7;   19.4;eor
